anio,mes,dia,hora(utc),altura(mm)
2016,8,28,14,525 
2016,8,28,15,696 
2016,8,28,16,827 
2016,8,28,17,907 
2016,8,28,18,939 
2016,8,28,19,933 
2016,8,28,20,902 
2016,8,28,21,860 
2016,8,28,22,818 
2016,8,28,23,783 
2016,8,29,0,764 
2016,8,29,1,766 
2016,8,29,2,780 
2016,8,29,3,782 
2016,8,29,4,742 
2016,8,29,5,648 
2016,8,29,6,510 
2016,8,29,7,355 
2016,8,29,8,211 
2016,8,29,9,105 
2016,8,29,10,53 
2016,8,29,11,61 
2016,8,29,12,128 
2016,8,29,13,250 
2016,8,29,14,415 
2016,8,29,15,598 
2016,8,29,16,758 
2016,8,29,17,866 
2016,8,29,18,913 
2016,8,29,19,914 
2016,8,29,20,886 
2016,8,29,21,847 
2016,8,29,22,810 
2016,8,29,23,780 
2016,8,30,0,761 
2016,8,30,1,756 
2016,8,30,2,771 
2016,8,30,3,793 
2016,8,30,4,792 
2016,8,30,5,738 
2016,8,30,6,623 
2016,8,30,7,470 
2016,8,30,8,313 
2016,8,30,9,183 
2016,8,30,10,102 
2016,8,30,11,81 
2016,8,30,12,117 
2016,8,30,13,203 
2016,8,30,14,336 
2016,8,30,15,505 
2016,8,30,16,677 
2016,8,30,17,811 
2016,8,30,18,881 
2016,8,30,19,889 
2016,8,30,20,859 
2016,8,30,21,817 
2016,8,30,22,778 
2016,8,30,23,753 
2016,8,31,0,740 
2016,8,31,1,736 
2016,8,31,2,746 
2016,8,31,3,772 
2016,8,31,4,797 
2016,8,31,5,787 
2016,8,31,6,715 
2016,8,31,7,586 
2016,8,31,8,431 
2016,8,31,9,287 
2016,8,31,10,183 
2016,8,31,11,135 
2016,8,31,12,146 
2016,8,31,13,204 
2016,8,31,14,303 
2016,8,31,15,440 
2016,8,31,16,601 
2016,8,31,17,748 
2016,8,31,18,842 
2016,8,31,19,865 
2016,8,31,20,836 
2016,8,31,21,785 
2016,8,31,22,738 
2016,8,31,23,707 
2016,9,1,0,697 
2016,9,1,1,702 
2016,9,1,2,711 
2016,9,1,3,732 
2016,9,1,4,764 
2016,9,1,5,785 
2016,9,1,6,761 
2016,9,1,7,676 
2016,9,1,8,545 
2016,9,1,9,404 
2016,9,1,10,286 
2016,9,1,11,216 
2016,9,1,12,203 
2016,9,1,13,239 
2016,9,1,14,311 
2016,9,1,15,414 
2016,9,1,16,546 
2016,9,1,17,686 
2016,9,1,18,795 
2016,9,1,19,840 
2016,9,1,20,821 
2016,9,1,21,765 
2016,9,1,22,704 
2016,9,1,23,660 
2016,9,2,0,643 
2016,9,2,1,648 
2016,9,2,2,663 
2016,9,2,3,682 
2016,9,2,4,709 
2016,9,2,5,741 
2016,9,2,6,754 
2016,9,2,7,720 
2016,9,2,8,632 
2016,9,2,9,515 
2016,9,2,10,400 
2016,9,2,11,317 
2016,9,2,12,283 
2016,9,2,13,300 
2016,9,2,14,353 
2016,9,2,15,428 
2016,9,2,16,526 
2016,9,2,17,641 
2016,9,2,18,747 
2016,9,2,19,809 
2016,9,2,20,807 
2016,9,2,21,754 
2016,9,2,22,683 
2016,9,2,23,621 
2016,9,3,0,587 
2016,9,3,1,585 
2016,9,3,2,603 
2016,9,3,3,624 
2016,9,3,4,646 
2016,9,3,5,676 
2016,9,3,6,705 
2016,9,3,7,711 
2016,9,3,8,674 
2016,9,3,9,597 
2016,9,3,10,504 
2016,9,3,11,424 
2016,9,3,12,378 
2016,9,3,13,376 
2016,9,3,14,413 
2016,9,3,15,470 
2016,9,3,16,540 
2016,9,3,17,623 
2016,9,3,18,710 
2016,9,3,19,775 
2016,9,3,20,789 
2016,9,3,21,749 
2016,9,3,22,676 
2016,9,3,23,600 
2016,9,4,0,545 
2016,9,4,1,525 
2016,9,4,2,536 
2016,9,4,3,560 
2016,9,4,4,582 
2016,9,4,5,604 
2016,9,4,6,634 
2016,9,4,7,661 
2016,9,4,8,665 
2016,9,4,9,635 
2016,9,4,10,580 
2016,9,4,11,519 
2016,9,4,12,474 
2016,9,4,13,461 
2016,9,4,14,482 
2016,9,4,15,526 
2016,9,4,16,578 
2016,9,4,17,633 
2016,9,4,18,694 
2016,9,4,19,747 
2016,9,4,20,769 
2016,9,4,21,745 
2016,9,4,22,680 
2016,9,4,23,598 
2016,9,5,0,525 
2016,9,5,1,482 
2016,9,5,2,476 
2016,9,5,3,493 
2016,9,5,4,515 
2016,9,5,5,533 
2016,9,5,6,556 
2016,9,5,7,588 
2016,9,5,8,617 
2016,9,5,9,627 
2016,9,5,10,614 
2016,9,5,11,586 
2016,9,5,12,557 
2016,9,5,13,543 
2016,9,5,14,553 
2016,9,5,15,586 
2016,9,5,16,626 
2016,9,5,17,663 
2016,9,5,18,699 
2016,9,5,19,733 
2016,9,5,20,753 
2016,9,5,21,741 
2016,9,5,22,690 
2016,9,5,23,613 
2016,9,6,0,530 
2016,9,6,1,465 
2016,9,6,2,434 
2016,9,6,3,434 
2016,9,6,4,449 
2016,9,6,5,464 
2016,9,6,6,479 
2016,9,6,7,505 
2016,9,6,8,544 
2016,9,6,9,581 
2016,9,6,10,606 
2016,9,6,11,615 
2016,9,6,12,614 
2016,9,6,13,612 
2016,9,6,14,621 
2016,9,6,15,644 
2016,9,6,16,675 
2016,9,6,17,701 
2016,9,6,18,718 
2016,9,6,19,733 
2016,9,6,20,744 
2016,9,6,21,738 
2016,9,6,22,702 
2016,9,6,23,638 
2016,9,7,0,556 
2016,9,7,1,477 
2016,9,7,2,421 
2016,9,7,3,395 
2016,9,7,4,393 
2016,9,7,5,398 
2016,9,7,6,405 
2016,9,7,7,422 
2016,9,7,8,458 
2016,9,7,9,509 
2016,9,7,10,561 
2016,9,7,11,606 
2016,9,7,12,638 
2016,9,7,13,661 
2016,9,7,14,679 
2016,9,7,15,699 
2016,9,7,16,723 
2016,9,7,17,741 
2016,9,7,18,746 
2016,9,7,19,744 
2016,9,7,20,741 
2016,9,7,21,736 
2016,9,7,22,714 
2016,9,7,23,666 
2016,9,8,0,596 
2016,9,8,1,515 
2016,9,8,2,441 
2016,9,8,3,388 
2016,9,8,4,359 
2016,9,8,5,345 
2016,9,8,6,339 
2016,9,8,7,343 
2016,9,8,8,369 
2016,9,8,9,421 
2016,9,8,10,489 
2016,9,8,11,562 
2016,9,8,12,627 
2016,9,8,13,680 
2016,9,8,14,718 
2016,9,8,15,747 
2016,9,8,16,768 
2016,9,8,17,780 
2016,9,8,18,777 
2016,9,8,19,762 
2016,9,8,20,745 
2016,9,8,21,733 
2016,9,8,22,719 
2016,9,8,23,690 
2016,9,9,0,639 
2016,9,9,1,569 
2016,9,9,2,490 
2016,9,9,3,416 
2016,9,9,4,357 
2016,9,9,5,316 
2016,9,9,6,288 
2016,9,9,7,276 
2016,9,9,8,286 
2016,9,9,9,327 
2016,9,9,10,400 
2016,9,9,11,490 
2016,9,9,12,584 
2016,9,9,13,668 
2016,9,9,14,734 
2016,9,9,15,780 
2016,9,9,16,807 
2016,9,9,17,818 
2016,9,9,18,810 
2016,9,9,19,786 
2016,9,9,20,756 
2016,9,9,21,733 
2016,9,9,22,719 
2016,9,9,23,705 
2016,9,10,0,676 
2016,9,10,1,626 
2016,9,10,2,557 
2016,9,10,3,475 
2016,9,10,4,392 
2016,9,10,5,319 
2016,9,10,6,263 
2016,9,10,7,227 
2016,9,10,8,217 
2016,9,10,9,241 
2016,9,10,10,303 
2016,9,10,11,399 
2016,9,10,12,512 
2016,9,10,13,625 
2016,9,10,14,721 
2016,9,10,15,793 
2016,9,10,16,835 
2016,9,10,17,850 
2016,9,10,18,841 
2016,9,10,19,813 
2016,9,10,20,774 
2016,9,10,21,739 
2016,9,10,22,718 
2016,9,10,23,709 
2016,9,11,0,700 
2016,9,11,1,676 
2016,9,11,2,628 
2016,9,11,3,553 
2016,9,11,4,459 
2016,9,11,5,360 
2016,9,11,6,271 
2016,9,11,7,205 
2016,9,11,8,169 
2016,9,11,9,171 
2016,9,11,10,215 
2016,9,11,11,302 
2016,9,11,12,422 
2016,9,11,13,555 
2016,9,11,14,680 
2016,9,11,15,780 
2016,9,11,16,844 
2016,9,11,17,871 
2016,9,11,18,865 
2016,9,11,19,835 
2016,9,11,20,792 
2016,9,11,21,749 
2016,9,11,22,719 
2016,9,11,23,707 
2016,9,12,0,708 
2016,9,12,1,709 
2016,9,12,2,690 
2016,9,12,3,639 
2016,9,12,4,550 
2016,9,12,5,436 
2016,9,12,6,318 
2016,9,12,7,218 
2016,9,12,8,150 
2016,9,12,9,125 
2016,9,12,10,146 
2016,9,12,11,214 
2016,9,12,12,325 
2016,9,12,13,466 
2016,9,12,14,613 
2016,9,12,15,742 
2016,9,12,16,832 
2016,9,12,17,876 
2016,9,12,18,876 
2016,9,12,19,846 
2016,9,12,20,800 
2016,9,12,21,753 
2016,9,12,22,717 
2016,9,12,23,699 
2016,9,13,0,703 
2016,9,13,1,720 
2016,9,13,2,732 
2016,9,13,3,715 
2016,9,13,4,652 
2016,9,13,5,542 
2016,9,13,6,405 
2016,9,13,7,273 
2016,9,13,8,170 
2016,9,13,9,112 
2016,9,13,10,105 
2016,9,13,11,149 
2016,9,13,12,240 
2016,9,13,13,372 
2016,9,13,14,527 
2016,9,13,15,680 
2016,9,13,16,799 
2016,9,13,17,865 
2016,9,13,18,875 
2016,9,13,19,845 
2016,9,13,20,794 
2016,9,13,21,742 
2016,9,13,22,700 
2016,9,13,23,679 
2016,9,14,0,680 
2016,9,14,1,704 
2016,9,14,2,739 
2016,9,14,3,762 
2016,9,14,4,742 
2016,9,14,5,661 
2016,9,14,6,527 
2016,9,14,7,374 
2016,9,14,8,238 
2016,9,14,9,143 
2016,9,14,10,103 
2016,9,14,11,118 
2016,9,14,12,184 
2016,9,14,13,293 
2016,9,14,14,438 
2016,9,14,15,600 
2016,9,14,16,746 
2016,9,14,17,840 
2016,9,14,18,867 
2016,9,14,19,837 
2016,9,14,20,778 
2016,9,14,21,714 
2016,9,14,22,663 
2016,9,14,23,635 
2016,9,15,0,633 
2016,9,15,1,657 
2016,9,15,2,704 
2016,9,15,3,758 
2016,9,15,4,788 
2016,9,15,5,761 
2016,9,15,6,662 
2016,9,15,7,513 
2016,9,15,8,356 
2016,9,15,9,228 
2016,9,15,10,151 
2016,9,15,11,133 
2016,9,15,12,169 
2016,9,15,13,250 
2016,9,15,14,368 
2016,9,15,15,518 
2016,9,15,16,676 
2016,9,15,17,798 
2016,9,15,18,852 
2016,9,15,19,832 
2016,9,15,20,764 
2016,9,15,21,683 
2016,9,15,22,614 
2016,9,15,23,570 
2016,9,16,0,559 
2016,9,16,1,578 
2016,9,16,2,624 
2016,9,16,3,693 
2016,9,16,4,764 
2016,9,16,5,801 
2016,9,16,6,767 
2016,9,16,7,659 
2016,9,16,8,509 
2016,9,16,9,364 
2016,9,16,10,256 
2016,9,16,11,202 
2016,9,16,12,205 
2016,9,16,13,254 
2016,9,16,14,339 
2016,9,16,15,457 
2016,9,16,16,602 
2016,9,16,17,740 
2016,9,16,18,824 
2016,9,16,19,828 
2016,9,16,20,763 
2016,9,16,21,666 
2016,9,16,22,572 
2016,9,16,23,503 
2016,9,17,0,470 
2016,9,17,1,475 
2016,9,17,2,512 
2016,9,17,3,577 
2016,9,17,4,664 
2016,9,17,5,751 
2016,9,17,6,793 
2016,9,17,7,760 
2016,9,17,8,656 
2016,9,17,9,524 
2016,9,17,10,404 
2016,9,17,11,325 
2016,9,17,12,295 
2016,9,17,13,312 
2016,9,17,14,363 
2016,9,17,15,441 
2016,9,17,16,549 
2016,9,17,17,674 
2016,9,17,18,778 
2016,9,17,19,816 
2016,9,17,20,772 
2016,9,17,21,673 
2016,9,17,22,559 
2016,9,17,23,460 
2016,9,18,0,396 
2016,9,18,1,373 
2016,9,18,2,389 
2016,9,18,3,436 
2016,9,18,4,512 
2016,9,18,5,615 
2016,9,18,6,715 
2016,9,18,7,766 
2016,9,18,8,743 
2016,9,18,9,662 
2016,9,18,10,562 
2016,9,18,11,478 
2016,9,18,12,429 
2016,9,18,13,419 
2016,9,18,14,440 
2016,9,18,15,481 
2016,9,18,16,541 
2016,9,18,17,626 
2016,9,18,18,720 
2016,9,18,19,782 
2016,9,18,20,775 
2016,9,18,21,696 
2016,9,18,22,578 
2016,9,18,23,457 
2016,9,19,0,361 
2016,9,19,1,304 
2016,9,19,2,287 
2016,9,19,3,305 
2016,9,19,4,353 
2016,9,19,5,436 
2016,9,19,6,550 
2016,9,19,7,661 
2016,9,19,8,726 
2016,9,19,9,726 
2016,9,19,10,679 
2016,9,19,11,621 
2016,9,19,12,576 
2016,9,19,13,553 
2016,9,19,14,554 
2016,9,19,15,568 
2016,9,19,16,588 
2016,9,19,17,621 
2016,9,19,18,675 
2016,9,19,19,732 
2016,9,19,20,753 
2016,9,19,21,711 
2016,9,19,22,614 
2016,9,19,23,492 
2016,9,20,0,376 
2016,9,20,1,288 
2016,9,20,2,237 
2016,9,20,3,219 
2016,9,20,4,230 
2016,9,20,5,271 
2016,9,20,6,356 
2016,9,20,7,478 
2016,9,20,8,600 
2016,9,20,9,682 
2016,9,20,10,713 
2016,9,20,11,708 
2016,9,20,12,692 
2016,9,20,13,680 
2016,9,20,14,677 
2016,9,20,15,679 
2016,9,20,16,676 
2016,9,20,17,668 
2016,9,20,18,669 
2016,9,20,19,690 
2016,9,20,20,712 
2016,9,20,21,702 
2016,9,20,22,642 
2016,9,20,23,542 
2016,9,21,0,428 
2016,9,21,1,325 
2016,9,21,2,247 
2016,9,21,3,196 
2016,9,21,4,169 
2016,9,21,5,166 
2016,9,21,6,199 
2016,9,21,7,284 
2016,9,21,8,411 
2016,9,21,9,543 
2016,9,21,10,645 
2016,9,21,11,708 
2016,9,21,12,742 
2016,9,21,13,762 
2016,9,21,14,775 
2016,9,21,15,782 
2016,9,21,16,774 
2016,9,21,17,748 
2016,9,21,18,710 
2016,9,21,19,682 
2016,9,21,20,674 
2016,9,21,21,671 
2016,9,21,22,644 
2016,9,21,23,582 
2016,9,22,0,492 
2016,9,22,1,394 
2016,9,22,2,305 
2016,9,22,3,232 
2016,9,22,4,175 
2016,9,22,5,134 
2016,9,22,6,117 
2016,9,22,7,145 
2016,9,22,8,230 
2016,9,22,9,360 
2016,9,22,10,501 
2016,9,22,11,622 
2016,9,22,12,713 
2016,9,22,13,776 
2016,9,22,14,820 
2016,9,22,15,846 
2016,9,22,16,851 
2016,9,22,17,827 
2016,9,22,18,775 
2016,9,22,19,713 
2016,9,22,20,665 
2016,9,22,21,641 
2016,9,22,22,625 
2016,9,22,23,596 
2016,9,23,0,543 
2016,9,23,1,469 
2016,9,23,2,387 
2016,9,23,3,308 
2016,9,23,4,233 
2016,9,23,5,165 
2016,9,23,6,111 
2016,9,23,7,87 
2016,9,23,8,114 
2016,9,23,9,200 
2016,9,23,10,334 
2016,9,23,11,482 
2016,9,23,12,617 
2016,9,23,13,725 
2016,9,23,14,804 
2016,9,23,15,856 
2016,9,23,16,882 
2016,9,23,17,875 
2016,9,23,18,832 
2016,9,23,19,762 
2016,9,23,20,688 
2016,9,23,21,634 
2016,9,23,22,605 
2016,9,23,23,590 
2016,9,24,0,569 
2016,9,24,1,530 
2016,9,24,2,472 
2016,9,24,3,399 
2016,9,24,4,319 
2016,9,24,5,236 
2016,9,24,6,158 
2016,9,24,7,99 
2016,9,24,8,77 
2016,9,24,9,109 
2016,9,24,10,201 
2016,9,24,11,337 
2016,9,24,12,489 
2016,9,24,13,629 
2016,9,24,14,741 
2016,9,24,15,820 
2016,9,24,16,866 
2016,9,24,17,878 
2016,9,24,18,852 
2016,9,24,19,795 
2016,9,24,20,719 
2016,9,24,21,648 
2016,9,24,22,600 
2016,9,24,23,579 
2016,9,25,0,574 
2016,9,25,1,567 
2016,9,25,2,542 
2016,9,25,3,490 
2016,9,25,4,415 
2016,9,25,5,327 
2016,9,25,6,235 
2016,9,25,7,154 
2016,9,25,8,100 
2016,9,25,9,90 
2016,9,25,10,133 
2016,9,25,11,232 
2016,9,25,12,369 
2016,9,25,13,519 
2016,9,25,14,655 
2016,9,25,15,757 
2016,9,25,16,820 
2016,9,25,17,844 
2016,9,25,18,833 
2016,9,25,19,791 
2016,9,25,20,728 
2016,9,25,21,660 
2016,9,25,22,604 
2016,9,25,23,572 
2016,9,26,0,568 
2016,9,26,1,579 
2016,9,26,2,586 
2016,9,26,3,566 
2016,9,26,4,510 
2016,9,26,5,425 
2016,9,26,6,326 
2016,9,26,7,231 
2016,9,26,8,156 
2016,9,26,9,119 
2016,9,26,10,127 
2016,9,26,11,185 
2016,9,26,12,290 
2016,9,26,13,426 
2016,9,26,14,568 
2016,9,26,15,687 
2016,9,26,16,765 
2016,9,26,17,797 
2016,9,26,18,791 
2016,9,26,19,756 
2016,9,26,20,703 
2016,9,26,21,647 
2016,9,26,22,597 
2016,9,26,23,564 
2016,9,27,0,555 
2016,9,27,1,571 
2016,9,27,2,600 
2016,9,27,3,615 
2016,9,27,4,591 
2016,9,27,5,523 
2016,9,27,6,426 
2016,9,27,7,321 
2016,9,27,8,231 
2016,9,27,9,174 
2016,9,27,10,159 
2016,9,27,11,189 
2016,9,27,12,260 
2016,9,27,13,368 
2016,9,27,14,498 
2016,9,27,15,624 
2016,9,27,16,716 
2016,9,27,17,756 
2016,9,27,18,748 
2016,9,27,19,709 
2016,9,27,20,656 
2016,9,27,21,605 
2016,9,27,22,564 
2016,9,27,23,539 
2016,9,28,0,532 
2016,9,28,1,548 
2016,9,28,2,585 
2016,9,28,3,627 
2016,9,28,4,642 
2016,9,28,5,607 
2016,9,28,6,526 
2016,9,28,7,421 
2016,9,28,8,320 
2016,9,28,9,246 
2016,9,28,10,213 
2016,9,28,11,224 
2016,9,28,12,272 
2016,9,28,13,351 
2016,9,28,14,456 
2016,9,28,15,573 
2016,9,28,16,674 
2016,9,28,17,726 
2016,9,28,18,721 
2016,9,28,19,673 
2016,9,28,20,609 
2016,9,28,21,549 
2016,9,28,22,508 
2016,9,28,23,490 
2016,9,29,0,492 
2016,9,29,1,510 
2016,9,29,2,549 
2016,9,29,3,603 
2016,9,29,4,650 
2016,9,29,5,658 
2016,9,29,6,611 
2016,9,29,7,522 
2016,9,29,8,420 
2016,9,29,9,334 
2016,9,29,10,284 
2016,9,29,11,278 
2016,9,29,12,309 
2016,9,29,13,366 
2016,9,29,14,445 
2016,9,29,15,541 
2016,9,29,16,637 
2016,9,29,17,701 
2016,9,29,18,706 
2016,9,29,19,656 
2016,9,29,20,578 
2016,9,29,21,501 
2016,9,29,22,448 
2016,9,29,23,425 
2016,9,30,0,432 
2016,9,30,1,457 
2016,9,30,2,497 
2016,9,30,3,553 
2016,9,30,4,616 
2016,9,30,5,662 
2016,9,30,6,660 
2016,9,30,7,606 
2016,9,30,8,519 
2016,9,30,9,432 
2016,9,30,10,369 
2016,9,30,11,346 
2016,9,30,12,362 
2016,9,30,13,404 
2016,9,30,14,462 
2016,9,30,15,532 
2016,9,30,16,611 
2016,9,30,17,676 
2016,9,30,18,694 
2016,9,30,19,652 
2016,9,30,20,568 
2016,9,30,21,474 
2016,9,30,22,400 
2016,9,30,23,361 
2016,10,1,0,392 
2016,10,1,1,436 
2016,10,1,2,490 
2016,10,1,3,556 
2016,10,1,4,622 
2016,10,1,5,661 
2016,10,1,6,651 
2016,10,1,7,598 
2016,10,1,8,525 
2016,10,1,9,460 
2016,10,1,10,424 
2016,10,1,11,NaN 
2016,10,1,12,453 
2016,10,1,13,497 
2016,10,1,14,546 
2016,10,1,15,601 
2016,10,1,16,655 
2016,10,1,17,679 
2016,10,1,18,652 
2016,10,1,19,573 
2016,10,1,20,469 
2016,10,1,21,375 
2016,10,1,22,314 
2016,10,1,23,NaN 
2016,10,2,0,321 
2016,10,2,1,367 
2016,10,2,2,422 
2016,10,2,3,484 
2016,10,2,4,555 
2016,10,2,5,619 
2016,10,2,6,651 
2016,10,2,7,639 
2016,10,2,8,596 
2016,10,2,9,545 
2016,10,2,10,507 
2016,10,2,11,NaN 
2016,10,2,12,511 
2016,10,2,13,543 
2016,10,2,14,578 
2016,10,2,15,611 
2016,10,2,16,645 
2016,10,2,17,665 
2016,10,2,18,648 
2016,10,2,19,581 
2016,10,2,20,479 
2016,10,2,21,372 
2016,10,2,22,290 
2016,10,2,23,NaN 
2016,10,3,0,255 
2016,10,3,1,296 
2016,10,3,2,351 
2016,10,3,3,410 
2016,10,3,4,476 
2016,10,3,5,548 
2016,10,3,6,608 
2016,10,3,7,636 
2016,10,3,8,631 
2016,10,3,9,606 
2016,10,3,10,579 
2016,10,3,11,NaN 
2016,10,3,12,570 
2016,10,3,13,592 
2016,10,3,14,617 
2016,10,3,15,636 
2016,10,3,16,650 
2016,10,3,17,658 
2016,10,3,18,643 
2016,10,3,19,590 
2016,10,3,20,498 
2016,10,3,21,389 
2016,10,3,22,291 
2016,10,3,23,NaN 
2016,10,4,0,208 
2016,10,4,1,232 
2016,10,4,2,281 
2016,10,4,3,337 
2016,10,4,4,397 
2016,10,4,5,465 
2016,10,4,6,537 
2016,10,4,7,595 
2016,10,4,8,626 
2016,10,4,9,634 
2016,10,4,10,629 
2016,10,4,11,NaN 
2016,10,4,12,626 
2016,10,4,13,640 
2016,10,4,14,658 
2016,10,4,15,668 
2016,10,4,16,667 
2016,10,4,17,659 
2016,10,4,18,641 
2016,10,4,19,597 
2016,10,4,20,521 
2016,10,4,21,419 
2016,10,4,22,316 
2016,10,4,23,NaN 
2016,10,5,0,188 
2016,10,5,1,187 
2016,10,5,2,220 
2016,10,5,3,268 
2016,10,5,4,320 
2016,10,5,5,380 
2016,10,5,6,452 
2016,10,5,7,526 
2016,10,5,8,586 
2016,10,5,9,626 
2016,10,5,10,650 
2016,10,5,11,NaN 
2016,10,5,12,673 
2016,10,5,13,683 
2016,10,5,14,695 
2016,10,5,15,700 
2016,10,5,16,690 
2016,10,5,17,668 
2016,10,5,18,641 
2016,10,5,19,603 
2016,10,5,20,542 
2016,10,5,21,456 
2016,10,5,22,358 
2016,10,5,23,NaN 
2016,10,6,0,201 
2016,10,6,1,172 
2016,10,6,2,179 
2016,10,6,3,210 
2016,10,6,4,251 
2016,10,6,5,300 
2016,10,6,6,362 
2016,10,6,7,440 
2016,10,6,8,519 
2016,10,6,9,587 
2016,10,6,10,640 
2016,10,6,11,NaN 
2016,10,6,12,704 
2016,10,6,13,720 
2016,10,6,14,729 
2016,10,6,15,729 
2016,10,6,16,714 
2016,10,6,17,682 
2016,10,6,18,643 
2016,10,6,19,604 
2016,10,6,20,556 
2016,10,6,21,490 
2016,10,6,22,408 
2016,10,6,23,NaN 
2016,10,7,0,245 
2016,10,7,1,192 
2016,10,7,2,170 
2016,10,7,3,175 
2016,10,7,4,197 
2016,10,7,5,230 
2016,10,7,6,278 
2016,10,7,7,346 
2016,10,7,8,432 
2016,10,7,9,521 
2016,10,7,10,601 
2016,10,7,11,NaN 
2016,10,7,12,715 
2016,10,7,13,744 
2016,10,7,14,757 
2016,10,7,15,756 
2016,10,7,16,738 
2016,10,7,17,701 
2016,10,7,18,651 
2016,10,7,19,603 
2016,10,7,20,561 
2016,10,7,21,514 
2016,10,7,22,455 
2016,10,7,23,NaN 
2016,10,8,0,311 
2016,10,8,1,245 
2016,10,8,2,197 
2016,10,8,3,171 
2016,10,8,4,167 
2016,10,8,5,180 
2016,10,8,6,208 
2016,10,8,7,260 
2016,10,8,8,338 
2016,10,8,9,436 
2016,10,8,10,536 
2016,10,8,11,NaN 
2016,10,8,12,700 
2016,10,8,13,750 
2016,10,8,14,775 
2016,10,8,15,778 
2016,10,8,16,760 
2016,10,8,17,720 
2016,10,8,18,665 
2016,10,8,19,608 
2016,10,8,20,561 
2016,10,8,21,525 
2016,10,8,22,488 
2016,10,8,23,NaN 
2016,10,9,0,384 
2016,10,9,1,320 
2016,10,9,2,257 
2016,10,9,3,204 
2016,10,9,4,170 
2016,10,9,5,155 
2016,10,9,6,162 
2016,10,9,7,192 
2016,10,9,8,253 
2016,10,9,9,344 
2016,10,9,10,454 
2016,10,9,11,NaN 
2016,10,9,12,662 
2016,10,9,13,735 
2016,10,9,14,777 
2016,10,9,15,788 
2016,10,9,16,772 
2016,10,9,17,734 
2016,10,9,18,678 
2016,10,9,19,615 
2016,10,9,20,562 
2016,10,9,21,526 
2016,10,9,22,505 
2016,10,9,23,NaN 
2016,10,10,0,453 
2016,10,10,1,406 
2016,10,10,2,342 
2016,10,10,3,271 
2016,10,10,4,208 
2016,10,10,5,163 
2016,10,10,6,143 
2016,10,10,7,151 
2016,10,10,8,189 
2016,10,10,9,263 
2016,10,10,10,367 
2016,10,10,11,NaN 
2016,10,10,12,603 
2016,10,10,13,698 
2016,10,10,14,760 
2016,10,10,15,783 
2016,10,10,16,772 
2016,10,10,17,734 
2016,10,10,18,678 
2016,10,10,19,616 
2016,10,10,20,559 
2016,10,10,21,521 
2016,10,10,22,506 
2016,10,10,23,NaN 
2016,10,11,0,506 
2016,10,11,1,488 
2016,10,11,2,441 
2016,10,11,3,368 
2016,10,11,4,284 
2016,10,11,5,208 
2016,10,11,6,157 
2016,10,11,7,139 
2016,10,11,8,155 
2016,10,11,9,207 
2016,10,11,10,293 
2016,10,11,11,NaN 
2016,10,11,12,533 
2016,10,11,13,647 
2016,10,11,14,729 
2016,10,11,15,766 
2016,10,11,16,759 
2016,10,11,17,718 
2016,10,11,18,658 
2016,10,11,19,595 
2016,10,11,20,539 
2016,10,11,21,501 
2016,10,11,22,488 
2016,10,11,23,NaN 
2016,10,12,0,528 
2016,10,12,1,547 
2016,10,12,2,536 
2016,10,12,3,483 
2016,10,12,4,395 
2016,10,12,5,296 
2016,10,12,6,213 
2016,10,12,7,164 
2016,10,12,8,154 
2016,10,12,9,183 
2016,10,12,10,248 
2016,10,12,11,NaN 
2016,10,12,12,464 
2016,10,12,13,588 
2016,10,12,14,689 
2016,10,12,15,744 
2016,10,12,16,743 
2016,10,12,17,696 
2016,10,12,18,624 
2016,10,12,19,550 
2016,10,12,20,489 
2016,10,12,21,451 
2016,10,12,22,441 
2016,10,12,23,NaN 
2016,10,13,0,505 
2016,10,13,1,561 
2016,10,13,2,599 
2016,10,13,3,590 
2016,10,13,4,525 
2016,10,13,5,423 
2016,10,13,6,316 
2016,10,13,7,234 
2016,10,13,8,193 
2016,10,13,9,197 
2016,10,13,10,239 
2016,10,13,11,NaN 
2016,10,13,12,412 
2016,10,13,13,530 
2016,10,13,14,643 
2016,10,13,15,719 
2016,10,13,16,732 
2016,10,13,17,683 
2016,10,13,18,594 
2016,10,13,19,498 
2016,10,13,20,419 
2016,10,13,21,370 
2016,10,13,22,356 
2016,10,13,23,NaN 
2016,10,14,0,431 
2016,10,14,1,511 
2016,10,14,2,595 
2016,10,14,3,649 
2016,10,14,4,640 
2016,10,14,5,567 
2016,10,14,6,458 
2016,10,14,7,354 
2016,10,14,8,282 
2016,10,14,9,255 
2016,10,14,10,271 
2016,10,14,11,NaN 
2016,10,14,12,394 
2016,10,14,13,488 
2016,10,14,14,595 
2016,10,14,15,687 
2016,10,14,16,724 
2016,10,14,17,686 
2016,10,14,18,587 
2016,10,14,19,464 
2016,10,14,20,353 
2016,10,14,21,277 
2016,10,14,22,246 
2016,10,14,23,NaN 
2016,10,15,0,311 
2016,10,15,1,397 
2016,10,15,2,510 
2016,10,15,3,621 
2016,10,15,4,688 
2016,10,15,5,682 
2016,10,15,6,608 
2016,10,15,7,506 
2016,10,15,8,415 
2016,10,15,9,360 
2016,10,15,10,347 
2016,10,15,11,NaN 
2016,10,15,12,416 
2016,10,15,13,479 
2016,10,15,14,559 
2016,10,15,15,648 
2016,10,15,16,707 
2016,10,15,17,697 
2016,10,15,18,608 
2016,10,15,19,469 
2016,10,15,20,325 
2016,10,15,21,210 
